siteName,taxonPercent,siteLatitude,siteLongitude,siteAltitude,siteID,depth,thickness,age,ageOld,ageYoung,ageType,age (Calander Years BP),chronologyID,taxonSum,pollenSum,countedInLevel,totalInLevel,datasetID,datasetType,collectionUnitType,precip1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,tmin1,tmax1,tmean1,tmax2,tmin2,tmean2,tmax3,tmin3,tmean3,tmin4,tmax4,tmean4,tmin5,tmax5,tmean5,tmin6,tmax6,tmean6,tmin7,tmax7,tmean7,tmin8,tmax8,tmean8,tmin9,tmax9,tmean9,tmin10,tmax10,tmean10,tmin11,tmax11,tmean11,tmin12,tmax12,tmean12
Lake CH2,45.32577904,49.683333,-74.583333,830,1549,430,,6938,,,Radiocarbon years BP,,668,240,529.5,23,30,1590,pollen,Core,48.29999924,33.10000229,32.79999924,32.60000229,55.40000153,92.30000305,113.5999985,105.9000015,111.5,75.30000305,63.40000153,52.70000076,-26.72999954,-14.80999947,-20.7699995,-13.77999973,-26.89999962,-20.33999968,-7.149999619,-20.65999985,-13.90499973,-10.92999935,1.120000005,-4.904999673,-1.689999938,10.75,4.530000031,6.799999714,18.92000008,12.8599999,11.07999992,22.82999992,16.95499992,10.55999947,21.42000008,15.98999977,5.480000019,15.39999962,10.43999982,-0.879999995,7.199999809,3.159999907,-9.25,-1.939999938,-5.594999969,-20.82999992,-11.36999989,-16.0999999
Tuktoyaktuk 5,46.69603524,69.05,-133.45,60,2569,150,,6935,,,Radiocarbon years BP,,1276,212,454,10,10,2661,pollen,Core,7.400000095,7.300000191,6.700000286,7.300000191,8.900000572,11.30000019,21.5,30.60000038,21,21.5,12.30000019,10.40000057,-33.11000061,-25.48999977,-29.30000019,-24.51999855,-33.04999924,-28.78499889,-21.63999939,-31.22999954,-26.43499947,-21.26000023,-10.60999966,-15.93499994,-6.96999979,1.610000014,-2.679999888,3.849999905,13.46999931,8.659999609,8.609999657,17.88999939,13.24999952,5.859999657,13.50999928,9.684999466,-1.929999948,4.079999924,1.074999988,-14.11999989,-8.179999352,-11.14999962,-27.76000023,-20.02999878,-23.8949995,-31.61999893,-24.13999939,-27.87999916
Marcella Lake,46.78899083,60.073495,-133.80601,697,13480,240.5,,6933,7773,6439,Radiocarbon years BP,,11744,51,109,9,13,20289,pollen,Core,18.30000114,12.90000057,9.699999809,4,9.699999809,23.89999962,30.60000038,30.5,25.60000038,18.80000114,22.30000114,19.10000038,-25.05999947,-16.19000053,-20.625,-11.52999973,-22.27999878,-16.90499926,-4.099999905,-17.23999977,-10.66999984,-9.429999352,3.399999857,-3.014999747,-3.019999981,11,3.99000001,2.429999828,17.03999901,9.734999418,5.670000076,18.92000008,12.29500008,4.699999809,17.40999985,11.05499983,0.930000007,11.73999977,6.334999889,-3.75999999,3.9599998,0.099999905,-13.31999969,-6.039999962,-9.679999828,-20.1099987,-12.31999969,-16.2149992
Hail Lake,54.94505495,60.033333,-129.016667,690,970,286,1,6917,,,Radiocarbon years BP,,485,200,364,15,23,1001,pollen,Core,34.40000153,29.80000114,22.39999962,16.5,28.39999962,47,59.10000229,45.60000229,41.20000076,34.60000229,35.20000076,34,-28.94999886,-17.87999916,-23.41499901,-10.71999931,-23.63999939,-17.17999935,-2.809999943,-17.31999969,-10.06499982,-6.359999657,6.279999733,-0.039999962,2.039999962,13.89999962,7.96999979,7.819999695,20.45999908,14.13999939,9.769999504,22.1099987,15.9399991,6.230000019,18.87999916,12.55499959,-0.359999985,10.60999966,5.124999836,-8.429999352,1.100000024,-3.664999664,-21.30999947,-10.97999954,-16.1449995,-27.22999954,-16.61999893,-21.92499924
Tyrrell Lake,50.56497175,66.05,-135.655556,660,2787,125,,6886,,,Radiocarbon years BP,,1288,358,708,8,12,2882,pollen,Core,6,9.600000381,10.10000038,6,12,32.90000153,44.90000153,37.29999924,10.60000038,8.300000191,11.40000057,8.100000381,-37.54999924,-26.30999947,-31.92999935,-22.63999939,-34.68000031,-28.65999985,-15.44999981,-29.21999931,-22.33499956,-17.02999878,-4.150000095,-10.58999944,-4.529999733,6.659999847,1.065000057,3.529999971,15.42000008,9.475000024,6.529999733,17.97999954,12.25499964,3.529999971,14.25999928,8.894999623,-2.899999857,6.569999695,1.834999919,-12.56999969,-4.920000076,-8.744999886,-27.89999962,-18.12999916,-23.01499939,-33.90999985,-23.76000023,-28.83500004
Bell's Lake,41.36807818,65.016667,-127.483333,580,248,350,1,6881,,,Radiocarbon years BP,,86,190.5,460.5,13,21,253,pollen,Core,18.5,16.80000114,12.90000057,14,19.20000076,41.5,52.40000153,51.20000076,29.80000114,27.60000038,18.39999962,18.80000114,-30.80999947,-22.47999954,-26.6449995,-19.69999886,-29.18999863,-24.44499874,-12.06999969,-24.23999977,-18.15499973,-12.17000008,0.709999979,-5.730000049,0.870000005,12.53999996,6.704999983,9.460000038,21.42000008,15.44000006,11.56999969,23.64999962,17.60999966,8.050000191,19.36999893,13.70999956,1.360000014,10.5199995,5.939999759,-8.409999847,-1.849999905,-5.129999876,-22.76000023,-15.15999985,-18.96000004,-28.64999962,-20.80999947,-24.72999954
Lac Demain,58.25242718,62.05,-118.7,745,660,110,,6868,,,Radiocarbon years BP,,305,300,515,13,20,678,pollen,Core,13.10000038,11.69999981,12.30000019,11.40000057,19.20000076,34.60000229,49.79999924,42.5,23.39999962,14.19999981,20.10000038,18.30000114,-32.56999969,-23.27999878,-27.92499924,-18.78999901,-30.67000008,-24.72999954,-12.19999981,-25.45999908,-18.82999945,-12.50999928,0.199999988,-6.154999644,-1.149999976,11.42999935,5.139999688,5.909999847,19.57999992,12.74499989,9.539999962,23.09000015,16.31500006,6.399999619,19.44999886,12.92499924,-0.049999997,10.81999969,5.384999849,-8.029999733,-0.340000004,-4.184999868,-21.44999886,-13.05999947,-17.25499916,-29.70999908,-20.79999924,-25.25499916
Haircut Lake,51.31348511,60.516075,-133.209055,1000,13479,199,,6855,7269,6530,Radiocarbon years BP,,11743,146.5,285.5,15,20,20287,pollen,Core,14.5,11.10000038,10.90000057,3.700000048,12.19999981,29.5,40.5,33.79999924,24.30000114,12.90000057,17.5,15.19999981,-25.6099987,-15.93999958,-20.77499914,-10.48999977,-21.89999962,-16.19499969,-3.669999838,-17.32999992,-10.49999988,-8.970000267,3.669999838,-2.650000215,-2.50999999,11.31999969,4.404999852,2.779999971,17.67000008,10.22500002,5.739999771,19.28999901,12.51499939,3.699999809,16.8599987,10.27999926,-0.649999976,10.42000008,4.88500005,-5.960000038,2.180000067,-1.889999986,-16.14999962,-8.119999886,-12.13499975,-22.03999901,-13.30999947,-17.67499924
John Klondike Bog,52.26130653,60.356667,-123.646667,460,814,345,,6854,,,Radiocarbon years BP,,1412,104,199,11,14,3149,pollen,Core,15.5,16.20000076,17.80000114,19.10000038,41.10000229,68.59999847,79.90000153,64.70000458,38.40000153,27.60000038,21.5,17,-28.84000015,-20.71999931,-24.77999973,-15.31999969,-26.28999901,-20.80499935,-6.489999771,-19.28999901,-12.88999939,-6.299999714,6.639999866,0.170000076,2.460000038,15.73999977,9.099999905,8.550000191,21.90999985,15.23000002,11.14999962,24.04999924,17.59999943,8.369999886,21.01000023,14.69000006,2.269999981,14.21999931,8.244999647,-6.480000019,2.329999924,-2.075000048,-20.51000023,-12.59999943,-16.55499983,-27.15999985,-19.12999916,-23.1449995
Sulphur Lake,49.23857868,60.95,-137.957778,847,2522,344,,6815,,,Radiocarbon years BP,,1217,194,394,21,31,2611,pollen,Core,28.89999962,21.20000076,14.19999981,11.5,20.30000114,47.70000076,79.59999847,57.79999924,38.20000076,31.5,30.80000114,32.40000153,-22.76999855,-11.38000011,-17.07499933,-6.609999657,-19.42000008,-13.01499987,-2.389999866,-16.27000046,-9.330000162,-8.489999771,3.359999895,-2.564999938,-2.679999828,9.670000076,3.495000124,1.279999971,15.13000011,8.205000043,3.339999914,16.57999992,9.959999919,1.00999999,14.80999947,7.909999728,-3.679999828,9.260000229,2.7900002,-8.300000191,1.889999986,-3.205000103,-17.6099987,-6.769999981,-12.18999934,-22.40999985,-11.30000019,-16.85500002
Eaglenest Lake,42.85714286,57.766667,-112.1,725,759,275,,6777,,,Radiocarbon years BP,,341,144,336,15,24,778,pollen,Core,25.30000114,19.89999962,20.5,17.80000114,32.40000153,53.20000076,67.59999847,51,41,21.60000038,26.80000114,25,-27.29999924,-16.65999985,-21.97999954,-11.42000008,-24.02999878,-17.72499943,-5.190000057,-19.40999985,-12.29999995,-8.059999466,5.440000057,-1.309999704,0.349999994,13.96000004,7.155000016,6.329999924,20.26000023,13.29500008,10.2699995,23.82999992,17.04999971,7.579999924,21.26000023,14.42000008,1.149999976,13.23999977,7.194999874,-5.519999981,4.659999847,-0.430000067,-16.07999992,-6.71999979,-11.39999986,-22.8599987,-13.2699995,-18.0649991
Salmo Lake,61.10154905,60.445535,-133.561605,866,13482,190,,6750,7295,6202,Radiocarbon years BP,,11747,177.5,290.5,9,18,20295,pollen,Core,20.30000114,14.60000038,11.10000038,4.599999905,11,26.39999962,32.90000153,31.70000076,25.89999962,18.89999962,22.89999962,20.39999962,-26.65999985,-16.30999947,-21.48499966,-11.21999931,-23,-17.10999966,-3.339999914,-16.67000008,-10.005,-7.989999771,4.389999866,-1.799999952,-1.49000001,11.92999935,5.219999671,3.389999866,17.64999962,10.51999974,6.029999733,19.14999962,12.58999968,4.710000038,17.29999924,11.00499964,0.769999981,11.38999939,6.079999685,-4.269999981,3.480000019,-0.394999981,-14.43999958,-6.559999943,-10.49999976,-21.78999901,-12.72999954,-17.25999928
Marcella Lake,45.2173913,60.073495,-133.80601,697,13480,230.5,,6749,7460,6322,Radiocarbon years BP,,11744,52,115,10,13,20289,pollen,Core,20.30000114,14.60000038,11.10000038,4.599999905,11,26.39999962,32.90000153,31.70000076,25.89999962,18.89999962,22.89999962,20.39999962,-26.65999985,-16.30999947,-21.48499966,-11.21999931,-23,-17.10999966,-3.339999914,-16.67000008,-10.005,-7.989999771,4.389999866,-1.799999952,-1.49000001,11.92999935,5.219999671,3.389999866,17.64999962,10.51999974,6.029999733,19.14999962,12.58999968,4.710000038,17.29999924,11.00499964,0.769999981,11.38999939,6.079999685,-4.269999981,3.480000019,-0.394999981,-14.43999958,-6.559999943,-10.49999976,-21.78999901,-12.72999954,-17.25999928
Hail Lake,46.15384615,60.033333,-129.016667,690,970,278,1,6748,,,Radiocarbon years BP,,485,144,312,11,21,1001,pollen,Core,32.5,28.30000114,22.10000038,16.80000114,29.10000038,47.60000229,60,47.60000229,44.70000076,37.60000229,36.79999924,33.40000153,-31.37999916,-20.02000046,-25.69999981,-13.18999958,-26.72999954,-19.95999956,-4.849999905,-20.04999924,-12.44999957,-8.590000153,4.699999809,-1.945000172,0.099999994,12.46999931,6.284999654,6.119999886,19.05999947,12.58999968,8.949999809,21.19999886,15.07499933,6.960000038,19.01000023,12.98500013,1.9799999,11.88999939,6.934999645,-5.690000057,2.659999847,-1.515000105,-19.75,-10.30000019,-15.0250001,-27.87999916,-17.53999901,-22.70999908
Lake CH2,45.79624135,49.683333,-74.583333,830,1549,425,,6748,,,Radiocarbon years BP,,668,231.5,505.5,18,28,1590,pollen,Core,50.29999924,35.5,36.79999924,36.70000076,59.29999924,90.80000305,106.7000046,101.7000046,114.5,80.70000458,68,55,-25.93999863,-13.78999996,-19.86499929,-12.90999985,-26.18000031,-19.54500008,-6.799999714,-20.18999863,-13.49499917,-10.76000023,1.049999952,-4.855000138,-1.769999981,10.56999969,4.399999857,6.559999943,18.85000038,12.70500016,10.76000023,22.75,16.75500011,10.23999977,21.12999916,15.68499947,5.25,14.81999969,10.03499985,-0.870000005,6.679999828,2.904999912,-8.929999352,-1.969999909,-5.44999963,-20.19999886,-10.71000004,-15.45499945
Dragonfly Lake,66.17405583,60.812585,-135.341245,760,13477,327,,6729,6994,6494,Radiocarbon years BP,,11740,201.5,304.5,11,16,20281,pollen,Core,16.80000114,13.80000019,11.80000019,5.900000095,10,33.70000076,45.20000076,35.79999924,22.30000114,13.90000057,17.89999962,15.5,-22.25,-13.28999996,-17.76999998,-8.340000153,-18.92000008,-13.63000011,-2.859999895,-15.25,-9.054999948,-7.879999638,4.049999714,-1.914999962,-1.769999981,11.14999962,4.689999819,3.329999924,16.98999977,10.15999985,6.089999676,18.64999962,12.36999965,4.339999676,16.57999992,10.4599998,-0.209999993,10.38999939,5.089999698,-5.319999695,2.440000057,-1.439999819,-14.64999962,-6.769999981,-10.7099998,-19.75,-11.31999969,-15.53499985
Lake EC1,54.74452555,56.283333,-75.1,250,1550,107,,6721,,,Radiocarbon years BP,,671,75,137,12,21,1591,pollen,Core,23.5,17.30000114,21,21.39999962,31.39999962,51.20000076,77.20000458,86.40000153,82.30000305,61.40000153,51.60000229,34.40000153,-27.67000008,-19.60000038,-23.63500023,-20.04999924,-29.53999901,-24.79499912,-14.75999928,-25.96999931,-20.36499929,-16.5,-5.940000057,-11.22000003,-5.589999676,3.369999886,-1.109999895,1.74000001,12.28999996,7.014999986,7.539999962,18.14999962,12.84499979,7.960000038,16.68000031,12.32000017,3.769999981,10.55000019,7.160000086,-1.519999981,3.269999981,0.875,-9.599999428,-4.199999809,-6.899999619,-20.53999901,-13.68999958,-17.11499929
Eaglenest Lake,49.71098266,57.766667,-112.1,725,759,270,,6682,,,Radiocarbon years BP,,341,172,346,11,19,778,pollen,Core,17.89999962,15.60000038,19.89999962,20.39999962,38.20000076,57.10000229,68.70000458,54.60000229,48.10000229,24.39999962,25.60000038,19.20000076,-30.03999901,-18.54999924,-24.29499912,-12.78999996,-26.18999863,-19.48999929,-5.699999809,-20.40999985,-13.05499983,-8.25,5.359999657,-1.445000172,0.239999995,13.61999989,6.92999994,5.739999771,19.18999863,12.4649992,9.349999428,22.27999878,15.8149991,6.739999771,19.77000046,13.25500011,0.599999964,12.15999985,6.379999906,-6.21999979,3.720000029,-1.249999881,-17.52000046,-7.96999979,-12.74500012,-25.26999855,-15.05999947,-20.16499901
Candelabra Lake,49.09090909,61.683333,-130.65,1040,329,180,1,6675,,,Radiocarbon years BP,,175,297,605,23,32,336,pollen,Core,22.30000114,20.39999962,17.20000076,10.69999981,20.60000038,43.10000229,57.40000153,44.60000229,27.89999962,18.5,23.30000114,17.80000114,-31.01999855,-20.12999916,-25.57499886,-14.61999989,-27.43999863,-21.02999926,-8.179999352,-22.6099987,-15.39499903,-12.46000004,0.479999989,-5.990000024,-3.309999943,8.800000191,2.745000124,2.799999952,16.20999908,9.504999518,5.779999733,18.35000038,12.06500006,3.539999962,15.61999989,9.579999924,-1.429999948,8.420000076,3.495000064,-8.599999428,-0.659999967,-4.629999697,-21.93000031,-12.43999958,-17.18499994,-27.51000023,-17.51000023,-22.51000023
Natla Bog,59.58333333,63.016667,-128.8,1380,1731,150,1,6624,,,Radiocarbon years BP,,859,286,480,11,19,1788,pollen,Section,22.20000076,21.89999962,20.30000114,18,23.10000038,54.79999924,79.09999847,66.20000458,35.60000229,25.60000038,27.20000076,15.80000019,-31.14999962,-21.07999992,-26.11499977,-17.11999893,-28.64999962,-22.88499928,-11.68999958,-24.62999916,-18.15999937,-13.90999985,-2.079999924,-7.994999886,-2.950000048,7.190000057,2.120000005,3.539999962,15.73999977,9.639999866,6.059999943,18.10000038,12.08000016,3.449999809,14.89999962,9.174999714,-2.079999924,7.299999714,2.609999895,-10.28999996,-2.75999999,-6.524999976,-24.19999886,-14.59999943,-19.39999914,-28.25,-18.59000015,-23.42000008
Keystone Ironbog,42.30769231,38.865,-107.033333,2920,1118,143,,6620,,,Radiocarbon years BP,,544,220,520,25,31,1152,pollen,Core,55.40000153,58.60000229,78.09999847,67.70000458,54.70000076,35.79999924,54.60000229,56.5,46.90000153,43.90000153,40.90000153,51.29999924,-21.68999863,-3.609999895,-12.64999926,-3.220000029,-20.52000046,-11.87000024,-2.50999999,-17.42000008,-9.965000033,-11.19999981,3.049999952,-4.074999928,-5.489999771,11.27999973,2.894999981,-1.419999957,19.28999901,8.934999526,3.059999943,23.57999992,13.31999993,2.950000048,22.77999878,12.86499941,-1.699999928,18.23999977,8.269999921,-6.909999847,12.22999954,2.659999847,-14.09000015,3.5,-5.295000076,-20.17000008,-1.939999938,-11.05500001
R Lake,47.79874214,54.305556,-84.558333,147,1993,335,,6608,,,Radiocarbon years BP,,1053,152,318,18,22,2068,pollen,Core,19,18,15.30000019,21.89999962,31.39999962,63.5,86.40000153,74.20000458,69.90000153,47,32.40000153,23.30000114,-31.31999969,-21.46999931,-26.3949995,-19.09000015,-30.81999969,-24.95499992,-10.72999954,-24.14999962,-17.43999958,-13.32999992,-2.00999999,-7.669999957,-2.950000048,7.940000057,2.495000005,5.799999714,17.20999908,11.5049994,10.88999939,22.60000038,16.74499989,10.42000008,21.25,15.83500004,5.190000057,13.96000004,9.575000048,-1.579999924,5.299999714,1.859999895,-12.15999985,-5.420000076,-8.789999962,-24.53999901,-16.05999947,-20.29999924
Sulphur Lake,55.48902196,60.95,-137.957778,847,2522,335,,6590,,,Radiocarbon years BP,,1217,278,501,16,25,2611,pollen,Core,26.5,20.60000038,15,12,18.5,35.29999924,52.5,40.79999924,32.70000076,30.70000076,30.5,30.30000114,-28.59000015,-15.55999947,-22.07499981,-10.64999962,-25.01999855,-17.83499908,-5.480000019,-20.54999924,-13.01499963,-11.18999958,1.429999948,-4.879999816,-4.039999962,8.729999542,2.34499979,0.799999952,14.85999966,7.829999805,3.470000029,16.77999878,10.1249994,1.429999948,15.23999977,8.334999859,-3.470000029,9.529999733,3.029999852,-9.170000076,1.360000014,-3.905000031,-20.31999969,-8.649999619,-14.48499966,-27.11999893,-14.64999962,-20.88499928
Wild Spear Lake,43.48341232,59.25,-114.15,880,2865,80,,6590,,,Radiocarbon years BP,,1351,367,844,23,32,2962,pollen,Core,16.5,15.90000057,17.60000038,15.90000057,30.39999962,50.5,61.90000153,47.29999924,34.40000153,21.30000114,25.89999962,18,-29.70999908,-19.52000046,-24.61499977,-15.5,-27.46999931,-21.48499966,-9.559999466,-22.69999886,-16.12999916,-10.81999969,1.110000014,-4.85499984,-0.870000005,10.86999989,4.99999994,5.71999979,18.75,12.2349999,9.769999504,22.57999992,16.17499971,7.21999979,19.76000023,13.49000001,0.569999993,11.17000008,5.870000035,-6.159999847,1.99000001,-2.084999919,-18.31999969,-9.909999847,-14.11499977,-25.93000031,-16.21999931,-21.07499981
Hail Lake,59.94065282,60.033333,-129.016667,690,970,270,1,6579,,,Radiocarbon years BP,,485,202,337,13,20,1001,pollen,Core,30.39999962,25.80000114,19.80000114,15.19999981,26.80000114,45.10000229,58.70000076,47.70000076,45.20000076,37.90000153,36.40000153,32.20000076,-30.6799984,-19.94999886,-25.31499863,-13.22999954,-26.15999985,-19.69499969,-5.170000076,-20.14999962,-12.65999985,-9.159999847,4.21999979,-2.470000029,-0.429999977,12.06999969,5.819999859,5.929999828,18.8599987,12.39499927,8.769999504,21.07999992,14.92499971,6.269999981,18.75,12.50999999,0.560000002,11.36999989,5.964999944,-7.279999733,2.049999952,-2.61499989,-20.73999977,-10.72999954,-15.73499966,-27.81999969,-17.64999962,-22.73499966
Lake CH2,45.90673575,49.683333,-74.583333,830,1549,420,,6558,,,Radiocarbon years BP,,668,221.5,482.5,20,29,1590,pollen,Core,50.79999924,34.40000153,33.90000153,33.70000076,57.20000076,95.70000458,119.5,114.0999985,123,83.70000458,69.70000458,56.60000229,-25.69999886,-14.07999992,-19.88999939,-12.59999943,-25.38999939,-18.99499941,-5.5,-18.68000031,-12.09000015,-8.920000076,2.849999905,-3.035000086,-0.170000002,12.06999969,5.949999847,7.509999752,19.52000046,13.5150001,11.18999958,22.87999916,17.03499937,10.5,21.30999947,15.90499973,5.639999866,15.44999981,10.54499984,-0.429999977,7.460000038,3.51500003,-8.630000114,-1.549999952,-5.090000033,-20.09000015,-10.89999962,-15.49499989
Haircut Lake,56.74846626,60.516075,-133.209055,1000,13479,194,,6533,6733,6396,Radiocarbon years BP,,11743,185,326,14,16,20287,pollen,Core,12.80000019,9.800000191,10.10000038,3.5,11.80000019,28,38.90000153,34.40000153,26.70000076,14.30000019,18.30000114,14.40000057,-32.56999969,-22.12999916,-27.34999943,-15.94999981,-28.1099987,-22.02999926,-6.819999695,-21.17000008,-13.99499989,-10.65999985,2.539999962,-4.059999943,-3.119999886,11.05000019,3.965000153,2.25999999,17.27999878,9.769999385,5.359999657,18.97999954,12.1699996,3.819999933,17.17000008,10.495,-0.129999995,11.38999939,5.629999697,-6.339999676,2.480000019,-1.929999828,-18.8599987,-10.03999996,-14.44999933,-27.59999847,-18.06999969,-22.83499908
Dragonfly Lake,77.89473684,60.812585,-135.341245,760,13477,317,,6497,6792,6202,Radiocarbon years BP,,11740,222,285,7,12,20281,pollen,Core,15.5,12.90000057,11.5,5.900000095,9.900000572,32.5,43.29999924,35.20000076,22.89999962,14.30000019,17.89999962,14.69999981,-23.25,-14.55999947,-18.90499973,-9.300000191,-19.48999977,-14.39499998,-3.230000019,-15.0899992,-9.159999609,-7.319999695,4.079999924,-1.619999886,-1.370000005,11.19999981,4.914999902,3.179999828,16.76000023,9.970000029,5.589999676,18.21999931,11.90499949,3.899999857,16.20999908,10.05499947,-0.319999993,10.18999958,4.934999794,-5.349999905,2.200000048,-1.574999928,-15.00999928,-7.379999638,-11.19499946,-20.61999893,-12.42999935,-16.52499914
R Lake,56.86900958,54.305556,-84.558333,147,1993,330,,6490,,,Radiocarbon years BP,,1053,178,313,16,19,2068,pollen,Core,22.10000038,20.5,16.60000038,22.5,30.89999962,60.90000153,81.90000153,70.80000305,68.5,48.10000229,35.10000229,26.5,-33.11999893,-21.73999977,-27.42999935,-19.45999908,-32.54999924,-26.00499916,-11.14999962,-25.53999901,-18.34499931,-14.32999992,-2.460000038,-8.394999981,-3.619999886,7.5,1.940000057,5.339999676,16.79999924,11.06999946,10.56999969,22.26999855,16.41999912,10.14999962,21.03999901,15.59499931,4.839999676,13.85999966,9.349999666,-2.200000048,5.259999752,1.529999852,-13.21999931,-5.489999771,-9.354999542,-26.07999992,-16.22999954,-21.15499973
