siteName,siteLatitude,siteLongitude,siteAltitude,siteID,depth,thickness,age,ageOld,ageYoung,ageType,chronologyID,taxonPercent,taxonSum,pollenSum,countedInLevel,totalInLevel,datasetID,datasetType,collectionUnitType,collectionUnitHandle,collectionUnitID,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12
China Camp,38.0075,-122.493333333,0.0,10520,246.0,,6543.0,6587.0,6487.0,Radiocarbon years BP,8593,6.20689655172,9.0,145.0,8,13,16186,pollen,Core,CHINACMP,11932,192.0,162.300003052,104.5,49.0,20.5,9.80000019073,1.0,2.70000004768,8.9000005722,49.6000022888,97.9000015259,170.400009155,3.29999995232,4.50999975204,4.92000007629,5.67000007629,7.83999967575,10.3400001526,11.529999733,11.4200000763,10.6799993515,8.63999938965,5.73000001907,3.70999979973,11.7399997711,13.8099994659,15.4299993515,17.6299991608,21.1499996185,25.0299987793,27.4399986267,27.2699985504,26.2299995422,22.3999996185,16.8199996948,12.4499998093
China Camp,38.0075,-122.493333333,0.0,10520,268.0,,7241.0,7292.0,7182.0,Radiocarbon years BP,8593,2.74725274725,5.0,182.0,8,12,16186,pollen,Core,CHINACMP,11932,208.600006104,193.400009155,143.300003052,67.5,25.0,10.1999998093,1.0,2.70000004768,9.9000005722,60.2999992371,119.400001526,189.800003052,4.65000009537,5.57999992371,5.09999990463,5.21999979019,7.33999967575,10.2100000381,11.5,11.0,9.67000007629,7.58999967575,5.40000009537,4.48000001907,12.7399997711,14.0699996948,14.2999992371,15.7599992752,19.6499996185,24.6499996185,27.6899986267,27.2299995422,25.3400001526,21.2399997711,16.2999992371,13.0699996948
China Camp,38.0075,-122.493333333,0.0,10520,279.0,,7598.0,7655.0,7536.0,Radiocarbon years BP,8593,6.90909090909,19.0,275.0,11,16,16186,pollen,Core,CHINACMP,11932,165.699996948,167.300003052,144.300003052,71.5999984741,25.0,9.19999980927,0.900000035763,2.40000009537,9.60000038147,60.5,113.200004578,158.100006104,3.47000002861,4.71000003815,5.09999990463,5.92999982834,8.26999950409,10.9699993134,12.1999998093,11.9299993515,10.8899993896,8.63999938965,5.69999980927,3.77999997139,11.8699998856,13.6099996567,14.6300001144,16.6599998474,20.6299991608,25.3400001526,28.1499996185,27.7099990845,25.9499988556,21.6999988556,16.25,12.3899993896
China Camp,38.0075,-122.493333333,0.0,10520,293.0,,8062.0,8122.0,7997.0,Radiocarbon years BP,8593,5.81395348837,15.0,258.0,11,16,16186,pollen,Core,CHINACMP,11932,130.800003052,144.5,141.600006104,72.3000030518,23.8999996185,8.10000038147,0.699999988079,2.0,7.7000002861,48.9000015259,90.5999984741,122.599998474,3.3599998951,4.55999994278,4.84999990463,5.5499997139,7.75,10.3400001526,11.5399999619,11.3099994659,10.3999996185,8.28999996185,5.48000001907,3.63999986649,12.2699995041,13.9699993134,14.7999992371,16.5699996948,20.2700004578,24.75,27.4499988556,27.0399990082,25.4499988556,21.4499988556,16.2999992371,12.6700000763
China Camp,38.0075,-122.493333333,0.0,10520,322.0,,9053.0,9115.0,8986.0,Radiocarbon years BP,8593,6.72782874618,22.0,327.0,10,15,16186,pollen,Core,CHINACMP,11932,112.800003052,117.700004578,118.700004578,53.6000022888,13.8000001907,3.79999995232,0.40000000596,1.20000004768,7.59999990463,67.5,130.0,132.300003052,3.06999993324,4.25,4.52999973297,5.48000001907,8.22999954224,11.4499998093,12.8899993896,12.3599996567,10.7699995041,8.09000015259,5.03999996185,3.26999998093,11.9899997711,13.8400001526,14.779999733,16.8799991608,21.1399993896,26.1800003052,28.9799995422,28.0799999237,25.609998703,20.9399986267,15.5599994659,12.1399993896
China Camp,38.0075,-122.493333333,0.0,10520,328.0,,9264.0,9324.0,9196.0,Radiocarbon years BP,8593,2.85714285714,6.0,210.0,8,13,16186,pollen,Core,CHINACMP,11932,189.5,171.400009155,130.800003052,65.2000045776,25.5,10.9000005722,1.20000004768,3.20000004768,12.1999998093,73.0,133.199996948,188.100006104,3.79999995232,4.85999965668,5.01999998093,5.69000005722,8.02999973297,10.8400001526,12.2100000381,12.0199995041,11.0399999619,8.8499994278,6.0,4.15000009537,12.2199993134,13.9299993515,14.9600000381,16.9499988556,20.8299999237,25.4200000763,28.2299995422,27.9399986267,26.4099998474,22.2999992371,16.8500003815,12.8599996567
China Camp,38.0075,-122.493333333,0.0,10520,357.0,,10310.0,10366.0,10245.0,Radiocarbon years BP,8593,14.7601476015,40.0,271.0,10,15,16186,pollen,Core,CHINACMP,11932,132.900009155,130.300003052,128.699996948,70.5,25.0,9.19999980927,1.0,3.20000004768,15.5,105.400001526,166.300003052,161.300003052,3.24000000954,4.48999977112,4.76999998093,5.58999967575,8.0999994278,11.0399999619,12.3099994659,11.779999733,10.3599996567,7.86999988556,5.0,3.34999990463,11.8699998856,13.7399997711,14.6199998856,16.5799999237,20.6700000763,25.5599994659,28.2600002289,27.3400001526,24.9499988556,20.4099998474,15.1999998093,11.9299993515
China Camp,38.0075,-122.493333333,0.0,10520,369.0,,10758.0,10813.0,10694.0,Radiocarbon years BP,8593,10.3550295858,35.0,338.0,10,15,16186,pollen,Core,CHINACMP,11932,194.0,172.600006104,121.400001526,54.0,19.3999996185,8.19999980927,0.900000035763,2.29999995232,8.9000005722,56.2000007629,114.700004578,181.5,2.46000003815,3.61999988556,4.02999973297,5.13000011444,8.0,11.279999733,12.8299999237,12.4499998093,10.9799995422,8.26000022888,4.98999977112,2.88999986649,11.2599992752,13.2100000381,14.3499994278,16.6399993896,21.0399990082,26.1399993896,28.9499988556,28.0100002289,25.4599990845,20.6499996185,15.0799999237,11.4799995422
China Camp,38.0075,-122.493333333,0.0,10520,373.0,,10910.0,10965.0,10846.0,Radiocarbon years BP,8593,27.027027027,30.0,111.0,7,12,16186,pollen,Core,CHINACMP,11932,173.400009155,173.5,148.600006104,64.4000015259,18.1000003815,5.59999990463,0.5,1.60000002384,7.90000009537,61.7999992371,129.5,173.600006104,3.97000002861,5.07999992371,4.88999986649,5.42000007629,7.98999977112,11.1999998093,12.5500001907,11.7699995041,9.92000007629,7.32999992371,4.7999997139,3.75,12.6799993515,14.3899993896,14.779999733,16.4599990845,20.6800003052,25.9300003052,28.7600002289,27.5599994659,24.6899986267,19.9899997711,15.0999994278,12.4200000763
China Camp,38.0075,-122.493333333,0.0,10520,392.0,,11643.0,11697.0,11581.0,Radiocarbon years BP,8593,10.6060606061,14.0,132.0,9,13,16186,pollen,Core,CHINACMP,11932,153.400009155,135.900009155,103.099998474,51.5,20.2000007629,8.69999980927,0.900000035763,2.70000004768,10.6000003815,64.3000030518,115.700004578,157.600006104,1.66999995708,3.23000001907,4.17000007629,5.51999998093,8.19999980927,11.0,12.1499996185,11.6300001144,10.25,7.55999994278,4.19999980927,1.97999989986,10.5500001907,12.9299993515,14.6899995804,17.1900005341,21.2099990845,25.5699996948,27.8799991608,26.9399986267,24.7600002289,20.1800003052,14.5499992371,10.7100000381
China Camp,38.0075,-122.493333333,0.0,10520,405.0,,12158.0,12213.0,12098.0,Radiocarbon years BP,8593,2.65486725664,3.0,113.0,7,12,16186,pollen,Core,CHINACMP,11932,147.900009155,140.100006104,129.900009155,60.2000007629,17.2000007629,5.30000019073,0.600000023842,2.0,12.8000001907,111.0,200.199996948,188.600006104,2.46000003815,3.57999992371,3.69999980927,4.42000007629,6.90999984741,9.89999961853,11.2599992752,10.8499994278,9.51000022888,7.09999990463,4.27999973297,2.62999987602,11.279999733,13.0900001526,13.75,15.5499992371,19.6000003815,24.5399990082,27.25,26.25,23.7399997711,19.2299995422,14.1999998093,11.1999998093
China Camp,38.0075,-122.493333333,0.0,10520,414.0,,12521.0,12576.0,12461.0,Radiocarbon years BP,8593,2.0,6.0,300.0,9,14,16186,pollen,Core,CHINACMP,11932,206.699996948,179.800003052,125.900001526,50.2000007629,14.9000005722,5.09999990463,0.5,1.60000002384,8.10000038147,64.9000015259,145.0,210.199996948,2.11999988556,3.52999997139,4.09999990463,5.17000007629,7.80999994278,10.75,11.9699993134,11.3899993896,9.88999938965,7.25,4.13999986649,2.27999997139,10.7199993134,13.0199995041,14.5099992752,16.8099994659,20.8099994659,25.2899990082,27.6299991608,26.5699996948,24.2099990845,19.6299991608,14.2100000381,10.7100000381
China Camp,38.0075,-122.493333333,0.0,10520,425.0,,12973.0,13027.0,12913.0,Radiocarbon years BP,8593,2.98507462687,10.0,335.0,7,10,16186,pollen,Core,CHINACMP,11932,137.400009155,142.600006104,133.300003052,65.2000045776,20.6000003815,6.90000009537,0.699999988079,1.89999997616,8.69999980927,60.6000022888,112.700004578,140.199996948,1.22000002861,2.97000002861,4.19999980927,5.73000001907,8.43999958038,11.1099996567,12.1399993896,11.5699996948,10.1700000763,7.40999984741,3.89999985695,1.52999997139,10.2399997711,12.6300001144,14.3499994278,16.8299999237,20.8799991608,25.2899990082,27.609998703,26.5999984741,24.3299999237,19.6999988556,14.0999994278,10.3499994278
China Camp,38.0075,-122.493333333,0.0,10520,435.0,,13392.0,13446.0,13332.0,Radiocarbon years BP,8593,3.97350993377,6.0,151.0,8,13,16186,pollen,Core,CHINACMP,11932,189.900009155,166.699996948,119.099998474,55.7999992371,21.2000007629,9.10000038147,1.0,2.60000014305,10.1999998093,63.6000022888,123.599998474,184.699996948,3.07999992371,4.42999982834,4.50999975204,5.11999988556,7.51999998093,10.4200000763,11.5,10.6199998856,8.80999946594,6.26999998093,3.75999999046,2.74000000954,11.5399999619,13.6199998856,14.5,16.3099994659,20.1499996185,24.7299995422,27.0999984741,25.8999996185,23.3500003815,18.8999996185,14.0099992752,11.1999998093
China Camp,38.0075,-122.493333333,0.0,10520,445.0,,13818.0,13872.0,13757.0,Radiocarbon years BP,8593,4.81927710843,8.0,166.0,8,13,16186,pollen,Core,CHINACMP,11932,215.400009155,187.300003052,122.900001526,51.6000022888,17.5,6.80000019073,0.699999988079,1.89999997616,7.59999990463,51.1000022888,112.200004578,193.5,0.77999997139,2.39999985695,3.25,4.48999977112,7.11999988556,9.89999961853,10.9600000381,10.2600002289,8.6799993515,5.96999979019,2.77999997139,0.8599999547,9.57999992371,11.8400001526,13.1799993515,15.4399995804,19.5299987793,24.1800003052,26.5799999237,25.4099998474,22.8400001526,18.1399993896,12.7899999619,9.46999931335
China Camp,38.0075,-122.493333333,0.0,10520,455.0,,14250.0,14305.0,14190.0,Radiocarbon years BP,8593,23.3333333333,14.0,60.0,6,11,16186,pollen,Core,CHINACMP,11932,251.0,229.699996948,175.100006104,75.5999984741,24.3000011444,9.10000038147,0.900000035763,2.70000004768,11.9000005722,88.7000045776,187.0,255.900009155,5.09999990463,6.42999982834,6.25,6.32999992371,8.02999973297,10.2600002289,11.0100002289,10.2699995041,8.98999977112,7.10999965668,5.17999982834,4.55999994278,12.7100000381,14.5999994278,15.1700000763,16.5799999237,19.9799995422,24.2299995422,26.5599994659,25.6399993896,23.609998703,19.6599998474,15.1099996567,12.4200000763
China Camp,38.0075,-122.493333333,0.0,10520,465.0,,14689.0,14744.0,14630.0,Radiocarbon years BP,8593,6.56934306569,9.0,137.0,8,13,16186,pollen,Core,CHINACMP,11932,241.600006104,236.300003052,203.199996948,89.9000015259,27.5,9.4000005722,0.900000035763,2.79999995232,13.0,100.0,207.699996948,256.0,3.69999980927,4.98999977112,5.00999975204,5.31999969482,7.19999980927,9.52999973297,10.4399995804,9.90999984741,8.80999946594,6.85999965668,4.58999967575,3.49000000954,11.9699993134,13.4600000381,13.4499998093,14.6899995804,18.5299987793,23.5799999237,26.3899993896,25.3799991608,22.8500003815,18.5599994659,14.0699996948,11.6700000763
China Camp,38.0075,-122.493333333,0.0,10520,475.0,,15135.0,15190.0,15080.0,Radiocarbon years BP,8593,6.32911392405,5.0,79.0,8,13,16186,pollen,Core,CHINACMP,11932,240.699996948,229.400009155,210.699996948,92.7000045776,25.5,7.7000002861,0.800000011921,2.79999995232,17.6000003815,161.699996948,319.0,303.800018311,3.59999990463,4.71999979019,4.73000001907,5.08999967575,7.0,9.39999961853,10.5100002289,10.3000001907,9.51999950409,7.67999982834,5.23000001907,3.73000001907,12.1899995804,13.5199995041,13.4200000763,14.5799999237,18.3699989319,23.3999996185,26.3299999237,25.5799999237,23.3400001526,19.2199993134,14.6999998093,12.0999994278
Mountain Lake,37.78826,-122.470765,37.0,10522,0.0,0.6,-49.0,-47.0,-53.0,Calibrated radiocarbon years BP,8600,2.0725388601,8.0,386.0,21,28,16197,pollen,Core,MOUNTAIN,11938,93.3000030518,85.0999984741,69.5,30.5,9.10000038147,2.90000009537,0.5,1.10000002384,4.09999990463,19.3999996185,43.6000022888,73.5,5.98000001907,7.7999997139,9.01999950409,10.3999996185,11.6300001144,12.6199998856,13.1999998093,13.5699996948,13.9399995804,12.6499996185,9.6799993515,6.73000001907,13.5199995041,15.8499994278,17.75,19.5299987793,20.8099994659,22.1499996185,22.1199989319,22.1800003052,23.25,21.9899997711,18.0399990082,14.1099996567
Mountain Lake,37.78826,-122.470765,37.0,10522,10.0,0.6,-42.0,-26.0,-50.0,Calibrated radiocarbon years BP,8600,2.88713910761,11.0,381.0,21,29,16197,pollen,Core,MOUNTAIN,11938,93.3000030518,85.0999984741,69.5,30.5,9.10000038147,2.90000009537,0.5,1.10000002384,4.09999990463,19.3999996185,43.6000022888,73.5,5.98000001907,7.7999997139,9.01999950409,10.3999996185,11.6300001144,12.6199998856,13.1999998093,13.5699996948,13.9399995804,12.6499996185,9.6799993515,6.73000001907,13.5199995041,15.8499994278,17.75,19.5299987793,20.8099994659,22.1499996185,22.1199989319,22.1800003052,23.25,21.9899997711,18.0399990082,14.1099996567
Mountain Lake,37.78826,-122.470765,37.0,10522,20.0,0.6,-34.0,-14.0,-47.0,Calibrated radiocarbon years BP,8600,6.5963060686,25.0,379.0,20,27,16197,pollen,Core,MOUNTAIN,11938,93.3000030518,85.0999984741,69.5,30.5,9.10000038147,2.90000009537,0.5,1.10000002384,4.09999990463,19.3999996185,43.6000022888,73.5,5.98000001907,7.7999997139,9.01999950409,10.3999996185,11.6300001144,12.6199998856,13.1999998093,13.5699996948,13.9399995804,12.6499996185,9.6799993515,6.73000001907,13.5199995041,15.8499994278,17.75,19.5299987793,20.8099994659,22.1499996185,22.1199989319,22.1800003052,23.25,21.9899997711,18.0399990082,14.1099996567
Mountain Lake,37.78826,-122.470765,37.0,10522,30.0,0.6,-26.0,-3.0,-43.0,Calibrated radiocarbon years BP,8600,3.98936170213,15.0,376.0,28,36,16197,pollen,Core,MOUNTAIN,11938,93.3000030518,85.0999984741,69.5,30.5,9.10000038147,2.90000009537,0.5,1.10000002384,4.09999990463,19.3999996185,43.6000022888,73.5,5.98000001907,7.7999997139,9.01999950409,10.3999996185,11.6300001144,12.6199998856,13.1999998093,13.5699996948,13.9399995804,12.6499996185,9.6799993515,6.73000001907,13.5199995041,15.8499994278,17.75,19.5299987793,20.8099994659,22.1499996185,22.1199989319,22.1800003052,23.25,21.9899997711,18.0399990082,14.1099996567
Mountain Lake,37.78826,-122.470765,37.0,10522,40.0,0.6,-19.0,7.0,-38.0,Calibrated radiocarbon years BP,8600,4.27807486631,16.0,374.0,30,39,16197,pollen,Core,MOUNTAIN,11938,108.200004578,87.7000045776,65.9000015259,28.2000007629,8.69999980927,2.90000009537,0.5,1.39999997616,5.80000019073,28.5,62.7999992371,96.5,6.27999973297,7.46999979019,7.75999975204,8.59000015259,9.94999980927,11.5699996948,12.6599998474,13.1700000763,13.4200000763,12.1899995804,9.56999969482,7.05999994278,13.6300001144,15.4200000763,16.5499992371,17.9499988556,19.4799995422,21.4799995422,21.9499988556,22.109998703,22.9699993134,21.6399993896,17.8899993896,14.279999733
Mountain Lake,37.78826,-122.470765,37.0,10522,50.0,0.6,-11.0,16.0,-32.0,Calibrated radiocarbon years BP,8600,3.74331550802,14.0,374.0,19,27,16197,pollen,Core,MOUNTAIN,11938,98.0999984741,86.5999984741,70.7000045776,35.5,13.1999998093,5.2000002861,0.900000035763,2.0,6.30000019073,24.6000003815,48.4000015259,78.3000030518,5.40000009537,6.89999961853,7.57999992371,8.63999938965,9.96999931335,11.3400001526,12.1700000763,12.5099992752,12.6700000763,11.3499994278,8.63000011444,6.05999994278,12.6799993515,14.4099998474,15.4899997711,16.8899993896,18.4599990845,20.5499992371,21.0900001526,21.2600002289,22.0799999237,20.7199993134,16.9599990845,13.3499994278
Mountain Lake,37.78826,-122.470765,37.0,10522,60.0,0.6,-3.0,24.0,-26.0,Calibrated radiocarbon years BP,8600,3.96600566572,14.0,353.0,26,36,16197,pollen,Core,MOUNTAIN,11938,80.4000015259,76.0,70.9000015259,32.0,8.69999980927,2.40000009537,0.40000000596,1.0,4.59999990463,24.5,52.5,71.5999984741,5.50999975204,7.09999990463,8.03999996185,9.28999996185,10.6199998856,11.8699998856,12.6799993515,13.1300001144,13.4799995422,12.1799993515,9.25,6.34999990463,12.7599992752,14.8099994659,16.4899997711,18.1900005341,19.5900001526,21.1700000763,21.4399986267,21.75,22.9899997711,21.7700004578,17.7299995422,13.6199998856
Mountain Lake,37.78826,-122.470765,37.0,10522,70.0,0.6,5.0,33.0,-20.0,Calibrated radiocarbon years BP,8600,9.01856763926,34.0,377.0,29,38,16197,pollen,Core,MOUNTAIN,11938,107.300003052,89.7000045776,68.7000045776,27.7000007629,7.80000019073,2.5,0.5,1.20000004768,4.90000009537,26.2000007629,61.2999992371,94.5,6.83999967575,8.1799993515,8.40999984741,9.0999994278,10.2899999619,11.7299995422,12.5799999237,12.8199996948,12.8599996567,11.6499996185,9.31999969482,7.25999975204,13.8999996185,15.8699998856,17.0699996948,18.3899993896,19.7099990845,21.4399986267,21.6399993896,21.6000003815,22.3799991608,21.1199989319,17.5799999237,14.2699995041
Mountain Lake,37.78826,-122.470765,37.0,10522,80.0,0.6,13.0,41.0,-14.0,Calibrated radiocarbon years BP,8600,8.37988826816,30.0,358.0,30,38,16197,pollen,Core,MOUNTAIN,11938,107.300003052,89.7000045776,68.7000045776,27.7000007629,7.80000019073,2.5,0.5,1.20000004768,4.90000009537,26.2000007629,61.2999992371,94.5,6.83999967575,8.1799993515,8.40999984741,9.0999994278,10.2899999619,11.7299995422,12.5799999237,12.8199996948,12.8599996567,11.6499996185,9.31999969482,7.25999975204,13.8999996185,15.8699998856,17.0699996948,18.3899993896,19.7099990845,21.4399986267,21.6399993896,21.6000003815,22.3799991608,21.1199989319,17.5799999237,14.2699995041
Mountain Lake,37.78826,-122.470765,37.0,10522,90.0,0.6,20.0,48.0,-7.0,Calibrated radiocarbon years BP,8600,10.6951871658,40.0,374.0,32,41,16197,pollen,Core,MOUNTAIN,11938,112.400001526,89.9000015259,67.9000015259,30.3000011444,9.9000005722,3.60000014305,0.699999988079,1.80000007153,7.0,33.2999992371,69.8000030518,102.900001526,6.44999980927,8.02999973297,8.64999961853,9.47999954224,10.4399995804,11.4200000763,12.0199995041,12.3599996567,12.75,11.7299995422,9.30000019073,6.96000003815,13.5999994278,15.7100000381,17.1599998474,18.5,19.5100002289,20.75,20.7399997711,20.8899993896,22.1299991608,21.1700000763,17.6299991608,14.0799999237
Mountain Lake,37.78826,-122.470765,37.0,10522,100.0,0.6,28.0,56.0,0.0,Calibrated radiocarbon years BP,8600,3.90625,15.0,384.0,27,36,16197,pollen,Core,MOUNTAIN,11938,127.599998474,104.5,70.5999984741,32.1000022888,12.1999998093,5.2000002861,0.900000035763,1.89999997616,5.5,21.1000003815,46.2000007629,92.4000015259,6.42000007629,7.91999959946,8.38000011444,9.06999969482,9.93999958038,10.8999996185,11.5,11.8599996567,12.279999733,11.3499994278,9.05999946594,6.86999988556,13.4099998474,15.4299993515,16.7399997711,17.9899997711,18.9899997711,20.2999992371,20.3500003815,20.5299987793,21.7700004578,20.8400001526,17.3699989319,13.8899993896
Mountain Lake,37.78826,-122.470765,37.0,10522,110.0,0.6,36.0,63.0,7.0,Calibrated radiocarbon years BP,8600,5.49450549451,20.0,364.0,30,39,16197,pollen,Core,MOUNTAIN,11938,110.200004578,96.8000030518,82.8000030518,37.7999992371,11.4000005722,3.60000014305,0.600000023842,1.70000004768,6.90000009537,34.2000007629,71.3000030518,100.099998474,6.48000001907,7.73999977112,7.98000001907,8.6799993515,9.84000015259,11.2399997711,12.1700000763,12.6300001144,12.9299993515,11.8400001526,9.42000007629,7.11999988556,13.9399995804,15.3800001144,15.8699998856,16.7899990082,18.2199993134,20.4399986267,21.1000003815,21.2700004578,22.0699996948,20.8899993896,17.5599994659,14.4499998093
Mountain Lake,37.78826,-122.470765,37.0,10522,118.0,0.6,42.0,68.0,14.0,Calibrated radiocarbon years BP,8600,9.25925925926,35.0,378.0,30,39,16197,pollen,Core,MOUNTAIN,11938,110.200004578,96.8000030518,82.8000030518,37.7999992371,11.4000005722,3.60000014305,0.600000023842,1.70000004768,6.90000009537,34.2000007629,71.3000030518,100.099998474,6.48000001907,7.73999977112,7.98000001907,8.6799993515,9.84000015259,11.2399997711,12.1700000763,12.6300001144,12.9299993515,11.8400001526,9.42000007629,7.11999988556,13.9399995804,15.3800001144,15.8699998856,16.7899990082,18.2199993134,20.4399986267,21.1000003815,21.2700004578,22.0699996948,20.8899993896,17.5599994659,14.4499998093
Mountain Lake,37.78826,-122.470765,37.0,10522,130.0,0.6,52.0,76.0,24.0,Calibrated radiocarbon years BP,8600,5.57103064067,20.0,359.0,31,41,16197,pollen,Core,MOUNTAIN,11938,129.699996948,115.300003052,85.8000030518,36.7000007629,11.4000005722,3.79999995232,0.600000023842,1.39999997616,4.59999990463,20.8999996185,49.1000022888,94.0999984741,5.56999969482,7.19000005722,7.96999979019,8.97000026703,10.0500001907,11.1099996567,11.7399997711,12.0900001526,12.4499998093,11.3099994659,8.69999980927,6.17000007629,12.6399993896,14.5,15.8399991989,17.2899990082,18.6299991608,20.3099994659,20.6599998474,21.0,22.2099990845,21.0900001526,17.2799987793,13.4200000763
Mountain Lake,37.78826,-122.470765,37.0,10522,140.0,0.6,60.0,83.0,33.0,Calibrated radiocarbon years BP,8600,8.95953757225,31.0,346.0,32,42,16197,pollen,Core,MOUNTAIN,11938,98.2000045776,92.7000045776,83.5,38.5,11.3000001907,3.40000009537,0.600000023842,1.39999997616,5.40000009537,26.3000011444,55.7999992371,82.9000015259,6.25999975204,7.77999973297,8.34000015259,9.15999984741,10.1799993515,11.2599992752,11.9200000763,12.2699995041,12.6099996567,11.5500001907,9.10999965668,6.77999973297,13.4699993134,15.1599998474,15.9799995422,17.0399990082,18.2899990082,20.1299991608,20.5299987793,20.7199993134,21.6999988556,20.6399993896,17.2399997711,13.9699993134
Mountain Lake,37.78826,-122.470765,37.0,10522,150.0,0.6,68.0,89.0,42.0,Calibrated radiocarbon years BP,8600,6.87679083095,24.0,349.0,32,41,16197,pollen,Core,MOUNTAIN,11938,81.5,79.3000030518,78.2000045776,38.7000007629,11.6000003815,3.40000009537,0.600000023842,1.39999997616,5.59999990463,26.8000011444,53.1000022888,72.0,6.71999979019,8.02999973297,8.18999958038,8.82999992371,9.98999977112,11.4299993515,12.3000001907,12.5599994659,12.6300001144,11.4600000381,9.1799993515,7.14999961853,13.9499998093,15.6700000763,16.4899997711,17.609998703,19.0,21.0,21.4200000763,21.4300003052,22.1499996185,20.8899993896,17.4899997711,14.3400001526
Mountain Lake,37.78826,-122.470765,37.0,10522,160.0,0.6,75.0,95.0,51.0,Calibrated radiocarbon years BP,8600,9.01408450704,32.0,355.0,35,45,16197,pollen,Core,MOUNTAIN,11938,85.9000015259,79.0,69.0999984741,33.2999992371,10.9000005722,3.70000004768,0.600000023842,1.5,5.30000019073,23.3999996185,47.6000022888,72.0,5.75999975204,7.06999969482,7.26999998093,8.05999946594,9.5,11.2399997711,12.2299995422,12.3599996567,12.1300001144,10.6799993515,8.23999977112,6.17999982834,13.1300001144,14.6300001144,15.1199998856,16.1199989319,17.7199993134,20.1299991608,20.7899990082,20.7299995422,21.1700000763,19.75,16.4099998474,13.4699993134
Mountain Lake,37.78826,-122.470765,37.0,10522,170.0,0.6,83.0,100.0,62.0,Calibrated radiocarbon years BP,8600,8.23529411765,28.0,340.0,31,40,16197,pollen,Core,MOUNTAIN,11938,85.9000015259,79.0,69.0999984741,33.2999992371,10.9000005722,3.70000004768,0.600000023842,1.5,5.30000019073,23.3999996185,47.6000022888,72.0,5.75999975204,7.06999969482,7.26999998093,8.05999946594,9.5,11.2399997711,12.2299995422,12.3599996567,12.1300001144,10.6799993515,8.23999977112,6.17999982834,13.1300001144,14.6300001144,15.1199998856,16.1199989319,17.7199993134,20.1299991608,20.7899990082,20.7299995422,21.1700000763,19.75,16.4099998474,13.4699993134
Mountain Lake,37.78826,-122.470765,37.0,10522,175.0,0.6,90.0,103.0,77.0,Calibrated radiocarbon years BP,8600,9.06593406593,33.0,364.0,33,44,16197,pollen,Core,MOUNTAIN,11938,115.099998474,96.2000045776,71.3000030518,30.6000003815,9.60000038147,3.29999995232,0.600000023842,1.39999997616,5.30000019073,25.0,56.1000022888,94.5,5.40000009537,6.98999977112,7.75999975204,8.77999973297,9.88999938965,10.9699993134,11.6499996185,12.0500001907,12.4299993515,11.3000001907,8.64999961853,6.0499997139,12.4200000763,14.3699998856,15.8099994659,17.2799987793,18.5299987793,20.0799999237,20.3199996948,20.6199989319,21.8699989319,20.7899990082,17.0,13.1499996185
Mountain Lake,37.78826,-122.470765,37.0,10522,180.0,0.6,96.0,109.0,84.0,Calibrated radiocarbon years BP,8600,6.25,22.0,352.0,29,39,16197,pollen,Core,MOUNTAIN,11938,96.3000030518,81.2000045776,64.7000045776,27.3999996185,7.90000009537,2.5,0.40000000596,1.20000004768,5.09999990463,26.7000007629,59.4000015259,87.2000045776,5.65000009537,7.19999980927,7.78999996185,8.76000022888,10.0500001907,11.4299993515,12.1700000763,12.3199996948,12.279999733,10.9200000763,8.35999965668,6.08999967575,12.7599992752,14.8499994278,16.2600002289,17.7299995422,19.0499992371,20.6599998474,20.7899990082,20.7600002289,21.6000003815,20.3199996948,16.6599998474,13.1799993515
Mountain Lake,37.78826,-122.470765,37.0,10522,185.0,0.6,107.0,117.0,97.0,Calibrated radiocarbon years BP,8600,12.0943952802,41.0,339.0,32,41,16197,pollen,Core,MOUNTAIN,11938,94.9000015259,83.8000030518,73.8000030518,34.0,10.1000003815,3.10000014305,0.600000023842,1.5,6.5,32.7999992371,67.0999984741,89.0999984741,5.82999992371,7.48000001907,8.18999958038,9.14999961853,10.25,11.3499994278,11.9499998093,12.1599998474,12.3400001526,11.1399993896,8.61999988556,6.27999973297,12.5799999237,14.6799993515,16.1399993896,17.6299991608,18.9499988556,20.5299987793,20.6499996185,20.6499996185,21.5299987793,20.2700004578,16.5799999237,13.029999733
Mountain Lake,37.78826,-122.470765,37.0,10522,190.0,0.6,117.0,133.0,102.0,Calibrated radiocarbon years BP,8600,5.0,19.0,380.0,28,36,16197,pollen,Core,MOUNTAIN,11938,106.200004578,91.2000045776,78.9000015259,40.5,15.1999998093,6.09999990463,1.20000004768,2.79999995232,9.60000038147,39.0,72.4000015259,98.3000030518,5.98000001907,7.53999996185,8.0999994278,8.84000015259,9.67000007629,10.5399999619,11.0900001526,11.4699993134,11.9699993134,11.0799999237,8.75,6.46999979019,13.2699995041,15.0399999619,16.0299987793,17.1499996185,18.2799987793,19.9099998474,20.1999988556,20.4599990845,21.6299991608,20.6700000763,17.2299995422,13.8199996948
